Date,Sales,Profit,TotalQuantity,NumOrders,NumCustomers,NumProducts,AvgOrderValue,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,DayName,MonthName,DayOfYear,Sales_Lag1,Sales_Lag7,Sales_Lag14,Sales_Lag30,Sales_RollingMean7,Sales_RollingStd7,Sales_RollingMin7,Sales_RollingMax7,Sales_RollingMean14,Sales_RollingStd14,Sales_RollingMin14,Sales_RollingMax14,Sales_RollingMean30,Sales_RollingStd30,Sales_RollingMin30,Sales_RollingMax30,Sales_ExpandingMean,Sales_PctChange,Trend,Sin_DayOfYear,Cos_DayOfYear,Sin_DayOfWeek,Cos_DayOfWeek
2016-02-09,121.83,50.73779999999999,5,1,1,2,60.915,2016,2,1,9,6,1,0,Tuesday,February,40,1369.476,8996.784,0.0,174.75,920.6308571428572,1025.7037967456342,121.83,2994.476,1453.6942857142856,2415.502462366578,0.0,8996.784,915.2752333333334,1742.1708409233906,0.0,8996.784,1287.6636303385417,-0.9110389667288803,767,0.6350683134867438,0.7724559775191742,0.7818314824680298,0.6234898018587336
2016-02-10,0.0,0.0,0,0,0,0,0.0,2016,2,2,10,6,1,0,Wednesday,February,41,121.83,866.4,0.0,149.444,796.8594285714287,1083.958355249662,0.0,2994.476,1453.6942857142856,2415.502462366578,0.0,8996.784,910.2937666666668,1744.6480205676476,0.0,8996.784,1285.9891652795839,-1.0,768,0.6482618097757122,0.7614175109532997,0.9749279121818236,-0.22252093395631434
2016-02-11,69.93,0.6993,7,1,1,1,69.93,2016,2,3,11,6,1,0,Thursday,February,42,0.0,197.868,39.68,0.0,778.5825714285714,1096.744550443517,0.0,2994.476,1455.8549999999998,2414.1534546008234,0.0,8996.784,912.6247666666667,1743.436146060434,0.0,8996.784,1284.4098676623375,0.0,769,0.6612634749656386,0.7501537286959042,0.43388373911755823,-0.900968867902419
2016-02-12,1366.04,182.99800000000002,10,1,1,2,683.02,2016,2,4,12,6,1,0,Friday,February,43,69.93,2994.476,0.0,0.0,545.9488571428572,615.5194394447743,0.0,1369.476,1553.4292857142852,2378.122114782635,0.0,8996.784,958.1594333333334,1736.6040731479127,0.0,8996.784,1284.515743320363,18.53439153439153,770,0.6740694616546161,0.7386679638813748,-0.433883739117558,-0.9009688679024191
2016-02-13,146.82,73.41,3,1,1,1,146.82,2016,2,5,13,6,1,1,Saturday,February,44,1366.04,132.224,3107.316,405.344,548.034,613.9069194440361,0.0,1369.476,1341.9652857142858,2360.882979250919,0.0,8996.784,949.5419666666668,1740.0798282336252,0.0,8996.784,1283.0420441709846,-0.892521448859477,771,0.6866759803451553,0.726963615332308,-0.9749279121818236,-0.2225209339563146
2016-02-14,837.921,30.374700000000004,20,2,2,5,167.5842,2016,2,6,14,6,1,1,Sunday,February,45,146.82,762.142,1601.5539999999999,701.923,558.8595714285714,618.9590886554771,0.0,1369.476,1287.4200714285712,2363.2443728919834,0.0,8996.784,954.0752333333334,1739.589567353289,0.0,8996.784,1282.466208408797,4.707131181038006,772,0.6990793005655562,0.7150441465537444,-0.7818314824680299,0.6234898018587334
2016-02-15,407.072,128.0602,7,1,1,2,203.536,2016,2,0,15,7,1,0,Monday,February,46,837.921,1369.476,161.97,102.21799999999999,421.3732857142857,505.3522273010886,0.0,1366.04,1304.927357142857,2355.1595626316566,0.0,8996.784,964.2370333333333,1735.32703812721,0.0,8996.784,1281.3352081395349,-0.514188091717477,773,0.7112757519738152,0.7029130847082615,0.0,1.0
2016-02-16,1135.638,-71.02680000000001,27,4,4,9,126.18199999999999,2016,2,1,16,7,1,0,Tuesday,February,47,407.072,121.83,8996.784,1040.55,566.203,548.6200295446746,0.0,1366.04,743.4169285714285,811.3606882445706,0.0,2994.476,967.4066333333334,1735.5580557350036,0.0,8996.784,1281.1472117419355,1.7897718339753164,774,0.7232617254437388,0.6905740195722293,0.7818314824680298,0.6234898018587336
2016-02-17,0.0,0.0,0,0,0,0,0.0,2016,2,2,17,7,1,0,Wednesday,February,48,1135.638,0.0,866.4,0.0,566.203,548.6200295446746,0.0,1366.04,681.5312142857141,833.985162870446,0.0,2994.476,967.4066333333334,1735.5580557350036,0.0,8996.784,1279.4962488402061,-1.0,775,0.7350336741329413,0.6780306024735382,0.9749279121818236,-0.22252093395631434
2016-02-18,0.0,0.0,0,0,0,0,0.0,2016,2,3,18,7,1,0,Thursday,February,49,0.0,69.93,197.868,0.0,556.213,559.6880033979643,0.0,1366.04,667.3977857142855,844.4235362975592,0.0,2994.476,967.4066333333334,1735.5580557350036,0.0,8996.784,1277.8495355212356,,776,0.746588114532413,0.6652865452111116,0.43388373911755823,-0.900968867902419
2016-02-19,392.65999999999997,68.4625,13,3,2,5,78.532,2016,2,4,19,7,1,0,Friday,February,50,0.0,1366.04,2994.476,0.0,417.15871428571427,431.0995863558339,0.0,1135.638,481.55378571428554,514.8801470159071,0.0,1369.476,980.4953,1729.4807859728687,0.0,8996.784,1276.7117597686376,0.0,777,0.7579216274973472,0.6523456189565257,-0.433883739117558,-0.9009688679024191
2016-02-20,16.496,5.5674,2,1,1,1,16.496,2016,2,5,20,7,1,1,Saturday,February,51,392.65999999999997,146.82,132.224,1167.056,398.541,447.2326716072217,0.0,1135.638,473.2874999999999,521.8024353097734,0.0,1369.476,942.1433,1737.9374751751457,0.0,8996.784,1275.0940245186137,-0.9579890999847196,778,0.7690308592589181,0.6392116531380588,-0.9749279121818236,-0.2225209339563146
2016-02-21,1524.126,207.6645,42,4,4,11,138.5569090909091,2016,2,6,21,7,1,1,Sunday,February,52,16.496,837.921,762.142,917.63,496.57028571428566,606.4543122581489,0.0,1524.126,527.7149285714283,589.5867497087168,0.0,1524.126,962.3598333333333,1741.1670192178628,0.0,8996.784,1275.4132962820513,91.3936711930165,779,0.7799125224167177,0.6258885343075018,-0.7818314824680299,0.6234898018587334
2016-02-22,983.17,213.2609,18,2,2,4,245.7925,2016,2,0,22,8,1,0,Monday,February,53,1524.126,407.072,1369.476,1732.3,578.87,630.8826667370616,0.0,1524.126,500.1216428571427,555.1978946911594,0.0,1524.126,937.3888333333333,1735.1054201611807,0.0,8996.784,1275.039105121639,-0.3549286607537697,780,0.7905633969115482,0.612380204990065,0.0,1.0
2016-02-23,57.576,21.591,3,1,1,1,57.576,2016,2,1,23,8,1,0,Tuesday,February,54,983.17,1135.638,121.83,31.36,424.86114285714285,603.2969649073407,0.0,1524.126,495.53207142857127,558.8193811776588,0.0,1524.126,938.2627,1734.6399131319947,0.0,8996.784,1273.4822469309463,-0.9414384084136009,781,0.8009803309782905,0.5986906625177214,0.7818314824680298,0.6234898018587336
2016-02-24,0.0,0.0,0,0,0,0,0.0,2016,2,2,24,8,1,0,Wednesday,February,55,57.576,0.0,0.0,858.712,424.86114285714285,603.2969649073407,0.0,1524.126,495.53207142857127,558.8193811776588,0.0,1524.126,909.6389666666668,1743.0623295454245,0.0,8996.784,1271.8558328224776,-1.0,782,0.8111602420785621,0.5848239578463322,0.9749279121818236,-0.22252093395631434
2016-02-25,46.72,17.52,5,1,1,1,46.72,2016,2,3,25,8,1,0,Thursday,February,56,0.0,0.0,69.93,0.0,431.5354285714285,598.0489497498388,0.0,1524.126,493.8742142857141,560.2118406685778,0.0,1524.126,911.1963,1742.2422689767727,0.0,8996.784,1270.2931595663265,0.0,783,0.8211001178128892,0.5707841943569036,0.43388373911755823,-0.900968867902419
2016-02-26,0.0,0.0,0,0,0,0,0.0,2016,2,4,26,8,1,0,Friday,February,57,46.72,392.65999999999997,1366.04,0.0,375.44114285714284,620.3037995904983,0.0,1524.126,396.29992857142844,513.6470793810718,0.0,1524.126,911.1963,1742.2422689767727,0.0,8996.784,1268.6749517197452,-1.0,784,0.8307970168121247,0.5565755266413303,-0.433883739117558,-0.9009688679024191
2016-02-27,243.892,71.0836,8,3,3,3,81.29733333333333,2016,2,5,27,8,1,1,Saturday,February,58,0.0,16.496,146.82,39.68,407.92628571428565,604.1160750191178,0.0,1524.126,403.2336428571427,510.66683858953945,0.0,1524.126,918.0033666666666,1739.1159057307539,0.0,8996.784,1267.371156615776,0.0,785,0.8402480696078469,0.5422021592729844,-0.9749279121818236,-0.2225209339563146
2016-02-28,36.48,18.24,6,1,1,1,36.48,2016,2,6,28,8,1,1,Sunday,February,59,243.892,1524.126,837.921,0.0,195.40542857142853,357.2235832391509,0.0,983.17,345.98785714285697,503.0540632206103,0.0,1524.126,919.2193666666666,1738.4645303820039,0.0,8996.784,1265.8071271918677,-0.8504255982156037,786,0.8494504794814806,0.527668345562516,-0.7818314824680299,0.6234898018587334
2016-02-29,111.104,8.3328,7,1,1,1,111.104,2016,2,0,29,9,1,0,Monday,February,60,36.48,983.17,407.072,3107.316,70.82457142857139,85.18911474802317,0.0,243.892,324.84728571428553,506.4967383894604,0.0,1524.126,819.3456333333335,1693.9196482717678,0.0,8996.784,1264.341767893401,2.0456140350877194,787,0.8584015232918917,0.512978386299228,0.0,1.0
2016-03-01,6285.8060000000005,2267.4251,20,2,2,5,1257.1612,2016,3,1,1,9,1,0,Tuesday,March,61,111.104,57.576,1135.638,1601.5539999999999,960.5717142857144,2349.7450889020224,0.0,6285.8060000000005,692.7164285714285,1671.3896940364336,0.0,6285.8060000000005,975.4873666666666,1963.0244193154788,0.0,8996.784,1270.7061078580482,55.57587485599079,788,0.8670985522812081,0.4981366284784055,0.7818314824680298,0.6234898018587336
2016-03-02,0.0,0.0,0,0,0,0,0.0,2016,3,2,2,9,1,0,Wednesday,March,62,6285.8060000000005,0.0,0.0,161.97,960.5717142857144,2349.7450889020224,0.0,6285.8060000000005,692.7164285714285,1671.3896940364336,0.0,6285.8060000000005,970.0883666666666,1965.5601278942777,0.0,8996.784,1269.097619113924,-1.0,789,0.8755389928586302,0.4831474640149687,0.9749279121818236,-0.22252093395631434
2016-03-03,7264.422,-383.7433,59,6,6,15,484.29479999999995,2016,3,3,3,9,1,0,Thursday,March,63,0.0,46.72,0.0,8996.784,1991.672,3280.9815800435804,0.0,7264.422,1211.6037142857142,2405.9878424556164,0.0,7264.422,912.3429666666667,1733.3456689659683,0.0,7264.422,1276.6770431099874,0.0,790,0.8837203473619977,0.4680153284438345,0.43388373911755823,-0.900968867902419
2016-03-04,315.45,130.24790000000002,10,4,4,4,78.8625,2016,3,4,4,9,1,0,Friday,March,64,7264.422,0.0,392.65999999999997,866.4,2036.7362857142857,3251.0969451423375,0.0,7264.422,1206.088714285714,2408.0969877906787,0.0,7264.422,893.9779666666667,1736.7645433916455,0.0,7264.422,1275.4633726010102,-0.9565760359186182,791,0.8916401947968874,0.45274469960737107,-0.433883739117558,-0.9009688679024191
2016-03-05,162.344,49.594300000000004,4,1,1,2,81.172,2016,3,5,5,9,1,1,Saturday,March,65,315.45,243.892,16.496,197.868,2025.0865714285715,3258.7291458816,0.0,7264.422,1216.5064285714286,2402.8645906630436,0.0,7264.422,892.7938333333333,1737.2675573283677,0.0,7264.422,1274.0596911727616,-0.4853574258995086,792,0.8992961915530253,0.4373400963303323,-0.9749279121818236,-0.2225209339563146
2016-03-06,811.303,-389.1555,20,2,2,7,115.90042857142858,2016,3,6,6,9,1,1,Sunday,March,66,162.344,36.48,1524.126,2994.476,2135.7755714285713,3192.4088072750365,0.0,7264.422,1165.5905,2403.397004668723,0.0,7264.422,820.0214,1691.3120434500831,0.0,7264.422,1273.4768741813602,3.997431380278914,793,0.9066860720977985,0.4218060770826634,-0.7818314824680299,0.6234898018587334
2016-03-07,21.072,1.5804,3,1,1,1,21.072,2016,3,0,7,10,1,0,Monday,March,67,811.303,111.104,983.17,132.224,2122.913857142857,3202.0920821031073,0.0,7264.422,1096.8692142857142,2422.691634924589,0.0,7264.422,816.3163333333333,1692.9916336433303,0.0,7264.422,1271.9015221383647,-0.9740269664971041,794,0.9138076496466615,0.4061472386305789,0.0,1.0
2016-03-08,2190.81,216.5398,54,6,6,13,168.52384615384614,2016,3,1,8,10,1,0,Tuesday,March,68,21.072,6285.8060000000005,57.576,762.142,1537.9144285714285,2639.435886281869,0.0,7264.422,1249.2430714285713,2419.3797491499136,0.0,7264.422,863.9386,1711.4085854967093,0.0,7264.422,1273.0559297738694,102.96782460136674,795,0.9206588168102428,0.3903682146763026,0.7818314824680298,0.6234898018587336
2016-03-09,635.6,212.0786,18,2,2,5,127.12,2016,3,2,9,10,1,0,Wednesday,March,69,2190.81,0.0,0.0,1369.476,1628.7144285714282,2588.1463394082944,21.072,7264.422,1294.6430714285711,2400.0203868582366,0.0,7264.422,839.4760666666666,1709.1768439825894,0.0,7264.422,1272.2561105395232,-0.7098789945271384,796,0.9272375462179537,0.374473674486883,0.9749279121818236,-0.22252093395631434
2016-03-10,7879.734,745.8323,22,5,5,7,1125.6762857142858,2016,3,3,10,10,1,0,Thursday,March,70,635.6,7264.422,46.72,121.83,1716.616142857143,2812.2045835151134,21.072,7879.734,1854.1440714285711,2939.188840541043,0.0,7879.734,1098.0728666666666,2131.5473235053014,0.0,7879.734,1280.5361580200502,11.3973159219635,797,0.9335418911179212,0.35846832151248087,0.43388373911755823,-0.900968867902419
2016-03-11,896.0219999999999,162.76579999999998,18,4,4,6,149.337,2016,3,4,11,10,1,0,Friday,March,71,7879.734,315.45,0.0,0.0,1799.5549999999998,2772.2711485499162,21.072,7879.734,1918.1456428571425,2905.2684818976622,0.0,7879.734,1127.9402666666667,2121.886152351286,0.0,7879.734,1280.054913767209,-0.8862877858567307,798,0.9395699859530622,0.342356891994542,-0.433883739117558,-0.9009688679024191
2016-03-12,1694.6419999999998,167.7573,24,4,4,7,242.09171428571426,2016,3,5,12,10,1,1,Saturday,March,72,896.0219999999999,162.344,243.892,69.93,2018.4547142857143,2680.424444347731,21.072,7879.734,2021.7706428571425,2866.5725852394544,0.0,7879.734,1182.0973333333334,2114.672877260028,0.0,7879.734,1280.573147625,0.8912950798083081,799,0.945320046913132,0.3261441535642696,-0.9749279121818236,-0.2225209339563146
2016-03-13,8866.882,-543.3346,70,6,6,20,443.34409999999997,2016,3,6,13,10,1,1,Sunday,March,73,1694.6419999999998,811.303,36.48,1366.04,3169.251714285714,3635.0482823728544,21.072,8866.882,2652.5136428571427,3330.1484759020677,0.0,8866.882,1432.1254,2538.1914509020776,0.0,8866.882,1290.0441948813982,4.232303932039923,800,0.9507903724625832,0.3098349038318025,-0.7818314824680299,0.6234898018587334
2016-03-14,669.3679999999999,6.704199999999999,28,5,5,7,95.624,2016,3,0,14,11,1,0,Monday,March,74,8866.882,21.072,111.104,146.82,3261.8654285714283,3548.7039432748147,635.6,8866.882,2692.3896428571425,3300.5873330817867,0.0,8866.882,1449.5436666666667,2530.8492945575767,0.0,8866.882,1289.270284413965,-0.9245092017690096,801,0.9559793438440766,0.2934339689665273,0.0,1.0
2016-03-15,2356.808,61.35689999999997,37,4,4,6,336.68685714285715,2016,3,1,15,11,1,0,Tuesday,March,75,669.3679999999999,2190.81,6285.8060000000005,837.921,3285.5794285714283,3540.899857462161,635.6,8866.882,2411.7469285714283,3134.3963585574547,0.0,8866.882,1500.1732333333334,2533.383263914957,0.0,8866.882,1290.59972117061,2.5209451303318953,802,0.9608854255574977,0.27694620226893646,0.7818314824680298,0.6234898018587336
2016-03-16,0.0,0.0,0,0,0,0,0.0,2016,3,2,16,11,1,0,Wednesday,March,76,2356.808,635.6,0.0,407.072,3194.7794285714285,3627.2753671098944,0.0,8866.882,2411.7469285714283,3134.3963585574547,0.0,8866.882,1486.6041666666667,2540.520025039921,0.0,8866.882,1288.9944976368158,-1.0,803,0.9655071658143364,0.2603764827344581,0.9749279121818236,-0.22252093395631434
2016-03-17,2360.3340000000003,708.7041,21,4,4,7,337.19057142857145,2016,3,3,17,11,1,0,Thursday,March,77,0.0,7879.734,7264.422,1135.638,2406.293714285714,2981.5625466785878,0.0,8866.882,2061.4549285714284,2807.326295327186,0.0,8866.882,1527.4273666666666,2544.522504443757,0.0,8866.882,1290.3253541614906,0.0,804,0.969843196967294,0.24372971360968387,0.43388373911755823,-0.900968867902419
2016-03-18,1061.682,-7.760999999999996,6,2,2,2,530.841,2016,3,4,18,11,1,0,Friday,March,78,2360.3340000000003,896.0219999999999,315.45,0.0,2429.959428571428,2968.204588286026,0.0,8866.882,2114.7572142857143,2778.5620090600883,0.0,8866.882,1562.8167666666666,2529.8872851419183,0.0,8866.882,1290.0416775434244,-0.5501984041241621,805,0.9738922359149924,0.22701082094141847,-0.433883739117558,-0.9009688679024191
2016-03-19,138.68,-105.7262,9,3,3,4,34.67,2016,3,5,19,11,1,1,Saturday,March,79,1061.682,1694.6419999999998,162.344,0.0,2207.6791428571423,3088.2800199206476,0.0,8866.882,2113.0669285714284,2779.84798553774,0.0,8866.882,1567.4394333333332,2527.0583198293516,0.0,8866.882,1288.6149592317224,-0.8693770827799661,806,0.9776530844816641,0.2102247521189836,-0.9749279121818236,-0.2225209339563146
2016-03-20,928.311,163.19510000000002,23,4,4,7,132.61585714285715,2016,3,6,20,11,1,1,Sunday,March,80,138.68,8866.882,811.303,392.65999999999997,1073.5975714285714,958.6147963291727,0.0,2360.3340000000003,2121.4246428571428,2775.806079186026,0.0,8866.882,1585.2944666666667,2520.35508700793,0.0,8866.882,1288.169038490099,5.693906835881165,807,0.981124629771712,0.19337647441020586,-0.7818314824680299,0.6234898018587334
2016-03-21,645.7059999999999,-4.161,13,2,2,5,129.14119999999997,2016,3,0,21,12,1,0,Monday,March,81,928.311,669.3679999999999,21.072,16.496,1070.2172857142857,960.3179710048335,0.0,2360.3340000000003,2166.041357142857,2744.2903977308024,0.0,8866.882,1606.2681333333335,2509.444259059472,0.0,8866.882,1287.3748938195304,-0.30442922684315943,808,0.984305844499033,0.17647097349152166,0.0,1.0
2016-03-22,226.46800000000002,34.0216,9,2,2,2,113.23400000000001,2016,3,1,22,12,1,0,Tuesday,March,82,645.7059999999999,2356.808,2190.81,1524.126,765.8829999999999,810.5065619143803,0.0,2360.3340000000003,2025.7312142857143,2792.7158197358362,0.0,8866.882,1563.0128666666667,2522.06110788663,0.0,8866.882,1286.0651322222222,-0.6492707207304872,809,0.9871957872910085,0.15951325197263655,0.7818314824680298,0.6234898018587336
2016-03-23,0.0,0.0,0,0,0,0,0.0,2016,3,2,23,12,1,0,Wednesday,March,83,226.46800000000002,0.0,635.6,983.17,765.883,810.5065619143803,0.0,2360.3340000000003,1980.3312142857142,2822.0650835737083,0.0,8866.882,1530.2405333333334,2536.203689075287,0.0,8866.882,1284.479355240444,-1.0,810,0.9897936029670716,0.14250832791617088,0.9749279121818236,-0.22252093395631434
2016-03-24,745.774,-204.0048,10,3,3,4,186.4435,2016,3,3,24,12,1,0,Thursday,March,84,0.0,2360.3340000000003,7879.734,57.576,535.2315714285714,413.7743208165795,0.0,1061.682,1470.7626428571425,2263.7376147299024,0.0,8866.882,1553.1804666666665,2525.5139805990448,0.0,8866.882,1283.815925,0.0,811,0.992098522791769,0.12546123335273648,0.43388373911755823,-0.900968867902419
2016-03-25,1346.97,262.4715,8,2,2,2,673.485,2016,3,4,25,12,1,0,Friday,March,85,745.774,1061.682,896.0219999999999,0.0,575.987,482.59667759831905,0.0,1346.97,1502.9732142857142,2258.1319094734463,0.0,8866.882,1598.0794666666666,2508.8675884050635,0.0,8866.882,1283.8936052890529,0.8061369798357143,812,0.9941098647022418,0.10837701279187609,-0.433883739117558,-0.9009688679024191
2016-03-26,682.246,20.501699999999996,19,3,3,5,136.4492,2016,3,5,26,12,1,1,Saturday,March,86,1346.97,138.68,1694.6419999999998,46.72,653.6392857142856,442.5761214881653,0.0,1346.97,1430.6592142857141,2267.711862718361,0.0,8866.882,1619.2636666666665,2497.9760934659507,0.0,8866.882,1283.1544804668306,-0.4934957719919524,813,0.9958270335100595,0.09126072172931188,-0.9749279121818236,-0.2225209339563146
2016-03-27,92.69999999999999,35.8254,7,1,1,3,30.899999999999995,2016,3,6,27,12,1,1,Sunday,March,87,682.246,928.311,8866.882,0.0,534.2662857142857,468.099113364368,0.0,1346.97,803.9319285714284,776.8985911038613,0.0,2360.3340000000003,1622.3536666666664,2495.9605137895064,0.0,8866.882,1281.6938001226995,-0.8641252568721547,814,0.9972495210773451,0.07411742515094437,-0.7818314824680299,0.6234898018587334
2016-03-28,125.30000000000001,11.6594,7,2,2,3,41.76666666666667,2016,3,0,28,13,1,0,Monday,March,88,92.69999999999999,645.7059999999999,669.3679999999999,243.892,459.9225714285714,488.338403423509,0.0,1346.97,765.0699285714284,797.4825170090973,0.0,2360.3340000000003,1618.4006,2498.311788732153,0.0,8866.882,1280.2766508578432,0.3516720604099248,815,0.998376906467142,0.056952196034039754,0.0,1.0
2016-03-29,2659.339,-8.992899999999999,48,3,3,9,295.4821111111111,2016,3,1,29,13,1,0,Tuesday,March,89,125.30000000000001,226.46800000000002,2356.808,36.48,807.4755714285714,945.888149856642,0.0,2659.339,786.6792857142856,846.5225913958948,0.0,2659.339,1705.8292333333334,2486.910969996074,0.0,8866.882,1281.9646096695226,20.223774940143652,816,0.9992088560679753,0.03977011384605572,0.7818314824680298,0.6234898018587336
2016-03-30,11.34,5.5566,1,1,1,1,11.34,2016,3,2,30,13,1,0,Wednesday,March,90,2659.339,0.0,0.0,111.104,809.0955714285714,944.2830641175459,11.34,2659.339,787.4892857142856,845.7169918826307,0.0,2659.339,1702.503766666667,2489.182613645066,0.0,8866.882,1280.4112788508558,-0.9957357824632361,817,0.9997451236925734,0.022576263041545485,0.9749279121818236,-0.22252093395631434
2016-03-31,640.762,-4.970700000000008,11,2,2,3,213.5873333333333,2016,3,3,31,13,1,0,Thursday,March,91,11.34,745.774,2360.3340000000003,6285.8060000000005,794.0938571428571,946.2887368483673,11.34,2659.339,664.6627142857142,714.3885638835645,0.0,2659.339,1514.3356333333331,2339.6381334039174,0.0,8866.882,1279.6302663003664,55.504585537918864,818,0.9999855506507186,0.005375731557583884,0.43388373911755823,-0.900968867902419
